,Unnamed: 0,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
69,69,BMY,66.77,0.036318485177712,0.2162698412698412,0.0069371135575327,0.4623015873015872,0.0165956151035321,0.6607142857142857,-0.0083172434278925,0.5198412698412698,-55.71988759721842,0.3273809523809524,0.4373015873015873
70,70,BR,160.64,0.0584436977004676,0.2817460317460317,-0.0010571481873018,0.4107142857142857,0.0061695530988693,0.6011904761904762,-0.0129646697388633,0.4464285714285714,-51.935767105783,0.4742063492063492,0.4428571428571428
72,72,BSX,44.09,0.2036582036582036,0.6369047619047619,0.0418241965973535,0.6388888888888888,0.0495120209473936,0.8234126984126984,0.027260018639329,0.8134920634920636,-64.6876720560675,0.115079365079365,0.6055555555555555
73,73,BWA,48.95,0.1140191169776969,0.3948412698412698,-0.023538799122282,0.2956349206349206,-0.0476653696498053,0.1686507936507936,-0.0748440748440747,0.0238095238095238,-41.62187032656952,0.876984126984127,0.3519841269841269
74,74,BXP,119.81,0.2899440137812232,0.8174603174603174,0.115237829284185,0.867063492063492,0.0266495287060839,0.7123015873015873,-0.0272793699764553,0.3035714285714286,-55.763957164477645,0.3234126984126984,0.6047619047619047
75,75,C,71.55,0.1746839599408964,0.5575396825396826,0.0125955278799886,0.4861111111111111,-0.0920050761421319,0.0436507936507936,-0.0643389564535112,0.0515873015873015,-41.45715491288981,0.880952380952381,0.403968253968254
76,76,CAG,35.64,0.0042265426880811,0.1388888888888889,-0.0757261410788382,0.0714285714285714,-0.060126582278481,0.119047619047619,-0.045271899276721,0.1408730158730158,-32.83868079388444,0.994047619047619,0.2928571428571428
77,77,CAH,57.27,0.0322638788752704,0.2043650793650793,-0.0719494409333981,0.0793650793650793,0.0212196861626249,0.6825396825396826,-0.0343955488113302,0.2361111111111111,-49.472938178592585,0.5892857142857143,0.3583333333333333
78,78,CARR,47.06,0.2616621983914211,0.7678571428571429,0.0926398885535175,0.8174603174603174,0.0383936451897617,0.7619047619047619,0.0206029060941228,0.7757936507936507,-60.81825365306039,0.1964285714285714,0.6638888888888889
79,79,CAT,216.33,0.1549303294004591,0.5,-0.0694283133307522,0.0873015873015873,-0.1043719466754988,0.0198412698412698,-0.0191784548422197,0.3869047619047619,-37.862242831935006,0.9464285714285714,0.3880952380952381
80,80,CB,162.2,0.0801811401172082,0.3214285714285714,-0.0176841085271318,0.3174603174603174,-0.0424464254088198,0.2063492063492063,-0.0293237582286056,0.2857142857142857,-44.370902449849225,0.7777777777777777,0.3817460317460317
81,81,CBOE,121.28,0.2649144764288695,0.7757936507936507,0.155047619047619,0.9246031746031744,0.1002449423931778,0.9404761904761904,0.0643264589732338,0.9603174603174603,-68.77761930912973,0.0694444444444444,0.7341269841269841
82,82,CBRE,87.23,0.3817519404403611,0.9404761904761904,0.0734678808761998,0.742063492063492,-0.0047917855105533,0.5079365079365079,-0.0165727170236752,0.4126984126984127,-49.34809329311404,0.6011904761904762,0.6408730158730158
83,83,CCI,196.74,0.203670847353931,0.6388888888888888,0.0750819672131148,0.751984126984127,0.0394674274845458,0.7638888888888888,0.0123494905835134,0.7301587301587301,-58.12274320544217,0.2658730158730158,0.6301587301587301
84,84,CCL,28.13,0.5018686599038974,0.9742063492063492,0.0290572401657905,0.5753968253968254,-0.0620206735578526,0.115079365079365,-0.0601403274306715,0.0615079365079365,-46.31653698970438,0.7023809523809524,0.4857142857142857
85,85,CDNS,134.76,0.0067234424025099,0.1448412698412698,-0.0470937632583792,0.1924603174603174,0.0593506799779891,0.8551587301587301,0.042388613861386,0.8908730158730158,-62.530488495528935,0.1607142857142857,0.4488095238095237
86,86,CDW,171.84,0.2800953516090583,0.8015873015873016,-0.0545774647887323,0.1507936507936507,0.0282431785543322,0.7222222222222223,0.0188545001778726,0.7698412698412699,-56.061664027529005,0.3134920634920635,0.5515873015873016
87,87,CE,150.11,0.1956192751891678,0.6111111111111112,-0.0535308953341739,0.1547619047619047,-0.0923328092877009,0.0416666666666666,-0.0638603055815402,0.0535714285714285,-34.8627845012102,0.9821428571428572,0.3686507936507937
88,88,CERN,78.45,-0.035411287347842,0.0932539682539682,0.0337330346554223,0.5912698412698413,0.0017877665687651,0.5595238095238095,-0.0345209525567656,0.2341269841269841,-48.43454365219293,0.6369047619047619,0.423015873015873
89,89,CF,51.34,0.2229633158646976,0.6944444444444444,0.0760846782645148,0.7599206349206349,-0.0282036721559718,0.3194444444444444,-0.0455474995352295,0.1388888888888889,-46.0482133667125,0.7162698412698413,0.5257936507936508
90,90,CFG,47.32,0.2768483540205072,0.7956349206349206,0.0747217806041335,0.75,-0.0560542589267903,0.1349206349206349,-0.0110762800417973,0.4761904761904762,-49.4533558243024,0.5932539682539683,0.55
91,91,CHD,84.23,-0.0427321286509829,0.0853174603174603,-0.0631742853965075,0.1130952380952381,-0.0133536371090547,0.4404761904761905,-0.0054315739756759,0.5535714285714285,-44.9517441664109,0.7599206349206349,0.3904761904761905
92,92,CHRW,95.79,-0.0160246533127887,0.117063492063492,-0.0320331447049311,0.25,-0.0132880098887514,0.4424603174603174,-0.0421957804219577,0.1646825396825396,-47.1480179008222,0.6805555555555556,0.3309523809523809
93,93,CHTR,721.29,0.1104627890507128,0.3908730158730158,0.1048157338479918,0.8492063492063493,0.0416793033230796,0.7797619047619048,0.050861039074565,0.9206349206349206,-66.99003585631719,0.0912698412698412,0.6063492063492063
94,94,CI,237.1,0.098957126303592,0.3551587301587302,-0.0634381418865539,0.1091269841269841,-0.0864254614110121,0.0515873015873015,-0.0195997353622229,0.378968253968254,-38.577538947495576,0.9384920634920636,0.3666666666666667
95,95,CINF,119.1,0.3727524204702626,0.9365079365079364,0.0845019122199963,0.7896825396825397,-0.0142360536335043,0.4365079365079365,-0.022167487684729,0.3432539682539682,-51.11682222701612,0.5158730158730159,0.6043650793650793
96,96,CL,81.45,0.0342857142857143,0.2103174603174603,0.0036968576709796,0.4464285714285714,-0.0272303833751343,0.3234126984126984,-0.0260672007652755,0.3134920634920635,-44.99614487881821,0.755952380952381,0.4099206349206349
97,97,CLX,176.72,-0.1697439511392999,0.0119047619047619,-0.0984133462578439,0.0396825396825396,0.0013882986258677,0.5515873015873016,0.0031789282470481,0.6329365079365079,-49.90558810563784,0.5674603174603174,0.3607142857142857
98,98,CMA,73.77,0.2268418426742057,0.7043650793650794,0.0660404624277455,0.7242063492063493,-0.0631191262382524,0.1091269841269841,-0.0001355380862022,0.5932539682539683,-49.54772280709147,0.5793650793650794,0.5420634920634921
99,99,CMCSA,56.42,0.1261477045908183,0.4305555555555556,0.0321990486644713,0.5853174603174603,-0.0172443825117574,0.4067460317460318,-0.0082615573914571,0.5218253968253969,-48.90603363353687,0.625,0.513888888888889
100,100,CME,218.12,0.1871122237944922,0.5972222222222222,0.0537707135610415,0.6865079365079364,-0.0002291790805334,0.5396825396825397,0.0170186972536951,0.757936507936508,-55.63564083230675,0.3353174603174603,0.5833333333333333
101,101,CMG,1518.78,0.019500177884583,0.1646825396825396,0.0074090779445613,0.4642857142857143,0.1112834658920456,0.9523809523809524,0.11073081901753,0.9900793650793652,-75.55148011452526,0.0198412698412698,0.5182539682539683
102,102,CMI,240.85,-0.023277505170526,0.1111111111111111,-0.0844990117074653,0.0555555555555555,-0.071582761544985,0.0813492063492063,-0.0366,0.2043650793650793,-38.82542559292035,0.9325396825396826,0.276984126984127
103,103,CMS,60.12,0.0227968696835657,0.1765873015873015,-0.0712189093156188,0.0833333333333333,-0.0351468464130958,0.2579365079365079,-0.0089020771513352,0.5059523809523809,-45.68612423883378,0.7301587301587301,0.3507936507936507
104,104,CNC,73.9,0.2296173044925125,0.7103174603174603,0.1284165521453658,0.8888888888888888,0.0021697857336589,0.5634920634920635,0.0437853107344634,0.8928571428571429,-60.08762424792149,0.2063492063492063,0.6523809523809524
105,105,CNP,24.71,0.125740318906606,0.4285714285714285,0.016454134101193,0.503968253968254,-0.0151454762853726,0.4246031746031746,-0.055247562607532,0.0873015873015873,-44.611140284618685,0.7738095238095238,0.4436507936507936
106,106,COF,159.98,0.6009206444511156,0.9841269841269842,0.2038528105952292,0.9523809523809524,-0.0117981345357958,0.4543650793650793,-0.0044184454539797,0.5674603174603174,-54.56507346735236,0.371031746031746,0.6658730158730158
107,107,COG,16.82,-0.0853724850462207,0.0456349206349206,0.0249847653869591,0.5595238095238095,0.0265486725663716,0.7103174603174603,-0.0266203703703704,0.3075396825396825,-51.499028172508496,0.496031746031746,0.4238095238095238
108,108,COO,396.42,0.0503417942875311,0.2619047619047619,-0.018786663696443,0.3134920634920635,0.0026557401927308,0.5714285714285715,0.056612825843595,0.9404761904761904,-63.28229723637797,0.1428571428571428,0.446031746031746
109,109,COP,61.31,0.4722762529116538,0.9682539682539684,0.2252198241406875,0.9603174603174603,0.1036903690369037,0.9444444444444444,0.0223445055861264,0.7857142857142857,-61.5773327816641,0.1825396825396825,0.7682539682539683
110,110,COST,394.51,0.0807604854395529,0.3234126984126984,0.0545857948621989,0.6904761904761905,0.0191423404804959,0.6706349206349206,0.0332626175322804,0.8432539682539683,-63.868328914540186,0.1309523809523809,0.5317460317460317
111,111,COTY,9.45,0.3938053097345131,0.9464285714285714,0.040748898678414,0.6349206349206349,0.0623946037099493,0.871031746031746,0.0465116279069767,0.9047619047619048,-59.537665348614745,0.2202380952380952,0.7154761904761905
112,112,CPB,45.76,-0.0838838838838839,0.0496031746031746,-0.0949367088607595,0.0456349206349206,-0.0429781449335982,0.2003968253968254,-0.0075905443504663,0.5277777777777778,-39.52259517697138,0.9146825396825397,0.3476190476190476
113,113,CPRT,133.31,0.2089416885825701,0.6527777777777777,0.0878896686796147,0.8035714285714286,0.0371090711062705,0.757936507936508,0.0675902939056618,0.9642857142857144,-71.31715671815597,0.0436507936507936,0.6444444444444445
114,114,CRM,242.74,0.0727891457108763,0.3055555555555556,0.0529192331048842,0.6785714285714286,0.0756890897810866,0.9067460317460316,0.0101119387457867,0.7023809523809524,-59.02966543249192,0.2361111111111111,0.5658730158730159
115,115,CSCO,53.05,0.1721166593018117,0.5456349206349206,0.0215674947044097,0.5357142857142857,0.0026460026460026,0.5694444444444444,-0.0315808689302665,0.2638888888888889,-49.26657202938879,0.6071428571428572,0.5043650793650793
116,116,CSX,95.91,0.1044449562413633,0.375,-0.0655689789555729,0.0932539682539682,-0.03993993993994,0.2281746031746031,-0.0135760567726011,0.4365079365079365,-42.19122183319189,0.8630952380952381,0.3992063492063492
117,117,CTAS,378.36,0.1696550018548287,0.5357142857142857,0.0886804396616216,0.8055555555555556,0.0681798932836453,0.882936507936508,0.0722970100609323,0.9702380952380952,-70.95855832237632,0.0456349206349206,0.648015873015873
118,118,CTSH,70.49,-0.1138906348208674,0.0277777777777777,-0.1104240282685512,0.0257936507936507,-0.0093457943925234,0.4761904761904762,-0.0106666666666667,0.4841269841269841,-45.75409419303094,0.7281746031746031,0.3484126984126984
119,119,CTVA,44.17,0.1187943262411348,0.4146825396825397,-0.0851284175642087,0.0535714285714285,-0.0230037602300375,0.3551587301587302,-0.008529741863075,0.5138888888888888,-44.76512402351662,0.7698412698412699,0.4214285714285714
120,120,CTXS,115.97,-0.1663431816548056,0.0138888888888888,-0.1804240282685512,0.0059523809523809,0.0200545342598293,0.6746031746031745,-0.0371938563719385,0.1964285714285714,-44.0696387182412,0.7956349206349206,0.3373015873015872
121,121,CVS,84.07,0.1328661905403584,0.4543650793650793,0.0958629122032227,0.8273809523809524,-0.0276428406199398,0.3214285714285714,-0.0165526115692812,0.4166666666666666,-47.92878701941911,0.6607142857142857,0.5361111111111111
122,122,CVX,107.31,0.2007385028533064,0.6190476190476191,0.0441763160455386,0.6448412698412699,0.0409351052478416,0.7738095238095238,-0.0056062641894083,0.5476190476190476,-51.6487882933535,0.4821428571428571,0.6134920634920635
123,123,CXO,65.83,0.2930661952465135,0.8313492063492063,0.3567600989282768,0.998015873015873,0.0683219733852645,0.8849206349206349,0.1283853273911552,0.996031746031746,-59.15939038654952,0.2321428571428571,0.7884920634920635
124,124,D,75.11,0.0201005025125628,0.1726190476190476,-0.0635830943772596,0.1051587301587301,-0.0049019607843137,0.5059523809523809,-0.0287081339712918,0.2896825396825397,-42.95128808477449,0.8392857142857143,0.3825396825396825
125,125,DAL,44.43,0.1302467565504959,0.4503968253968253,-0.0275771503611293,0.2757936507936508,-0.0759151414309484,0.0654761904761904,-0.044516129032258,0.1448412698412698,-39.60703077924936,0.9107142857142856,0.3694444444444444
126,126,DD,76.55,-0.0413274890419536,0.0873015873015873,-0.0117479989672088,0.3531746031746031,-0.0967551622418879,0.0357142857142857,-0.0722336686462248,0.0317460317460317,-31.358592105194564,0.996031746031746,0.3007936507936508
127,127,DE,349.4,0.1805250532148526,0.5813492063492063,-0.0701016660456699,0.0853174603174603,-0.0353395913859746,0.2559523809523809,0.0224147012348568,0.7876984126984127,-48.95074280952448,0.623015873015873,0.4666666666666667
128,128,DFS,123.55,0.4228953126799493,0.9583333333333331,0.2554618433086069,0.9761904761904762,0.0457931267987133,0.8035714285714286,0.0031666125365378,0.6309523809523809,-60.44638942905926,0.2023809523809523,0.7142857142857143
129,129,DG,211.89,0.0279934019018046,0.1924603174603174,-0.0230982019363762,0.2976190476190476,0.0363903154805575,0.75,0.0123262147054607,0.7281746031746031,-55.74999242183303,0.3253968253968253,0.4587301587301587
130,130,DGX,129.61,0.0286507936507937,0.1944444444444444,-0.003230023840652,0.3928571428571428,-0.0220327473024974,0.369047619047619,0.0182260978867154,0.7658730158730158,-50.51195423614057,0.5376984126984127,0.451984126984127
131,131,DHI,88.85,0.1424713899961424,0.4682539682539682,-0.0475935255654412,0.1884920634920635,-0.0708010876385694,0.0833333333333333,0.0012395762902862,0.6170634920634921,-42.26618845272616,0.8571428571428571,0.4428571428571428
132,132,DHR,266.52,0.1390717155312419,0.4603174603174603,0.0901059348030593,0.8115079365079364,0.0437030075187968,0.7936507936507937,0.0787662915890875,0.9761904761904762,-68.28920665470307,0.0793650793650793,0.6242063492063492
133,133,DIS,178.35,0.0517160042457835,0.2658730158730158,-0.0259953033695593,0.2837301587301587,-0.0044099586915261,0.5138888888888888,0.0054684857368361,0.6527777777777777,-55.2136268235757,0.3511904761904762,0.4134920634920634
134,134,DISCA,30.86,-0.2423275227105327,0.0059523809523809,-0.1984415584415584,0.0039682539682539,-0.0513372271749155,0.1448412698412698,0.0021107322617307,0.625,-45.03413199891822,0.753968253968254,0.3067460317460317
136,136,DISH,42.42,0.3436807095343681,0.9027777777777776,0.036403615929636,0.6111111111111112,-0.0482387256001794,0.1567460317460317,0.0583832335329342,0.9444444444444444,-52.426625088910505,0.4464285714285714,0.6123015873015873
137,137,DLR,152.25,0.0447402731078021,0.246031746031746,0.0092807424593967,0.4761904761904762,0.0139184869472562,0.6408730158730158,-0.0613440197287298,0.0595238095238095,-44.92255331986281,0.7619047619047619,0.4369047619047619
138,138,DLTR,98.34,-0.0696310312204351,0.0615079365079365,-0.1571097968629467,0.0079365079365079,-0.0181709265175718,0.4007936507936508,-0.0280687882980826,0.2996031746031746,-35.84957639221925,0.9682539682539684,0.3476190476190476
139,139,DOV,149.31,0.2017868641339344,0.6309523809523809,0.0031577532921257,0.4424603174603174,-0.0065207265952491,0.4920634920634921,-0.0161439114391143,0.4186507936507936,-51.8031582106338,0.4801587301587302,0.4928571428571429
140,140,DOW,63.29,0.1356540462946349,0.4563492063492063,-0.0237544346753046,0.2936507936507936,-0.0788822587687381,0.0595238095238095,-0.0692647058823529,0.0376984126984126,-36.855664963608056,0.9583333333333331,0.3611111111111111
141,141,DPZ,458.335,0.2098379263013409,0.6567460317460317,0.1613708349170151,0.9285714285714286,0.0803927115008367,0.9107142857142856,0.0121121784255271,0.7242063492063493,-68.3265399270184,0.0773809523809523,0.6595238095238095
142,142,DRE,48.09,0.1775220372184133,0.5654761904761905,0.0532194480946125,0.6805555555555556,0.0422626788036411,0.7817460317460317,-0.024741431758264,0.3194444444444444,-53.569215697050005,0.4047619047619047,0.5503968253968254
143,143,DRI,144.16,0.2156168310987435,0.6726190476190476,0.0088173547935618,0.4702380952380952,0.0161415380277718,0.6587301587301587,0.0361532379788686,0.8611111111111112,-60.94289050093592,0.1924603174603174,0.571031746031746
144,144,DTE,131.31,0.068951481602084,0.2976190476190476,-0.0633426064626578,0.1111111111111111,-0.0481333816600216,0.1626984126984126,-0.0525290424994588,0.1031746031746031,-34.26412670364518,0.9861111111111112,0.3321428571428571
145,145,DUK,99.71,0.0730736117089969,0.3075396825396825,-0.0136512018992977,0.3412698412698413,-0.0030993801239752,0.5198412698412698,-0.0217796527028354,0.3492063492063492,-44.86610558725536,0.7638888888888888,0.4563492063492063
146,146,DVA,121.66,0.0200385679550599,0.1706349206349206,0.0715166461159062,0.7341269841269842,0.0079536039768019,0.6071428571428572,-0.0049075740225749,0.5615079365079365,-51.0182529763869,0.5218253968253969,0.5190476190476191
147,147,DVN,29.76,0.7672209026128267,0.996031746031746,0.4050991501416431,1.0,0.1175366128426587,0.9583333333333331,0.0160464322294299,0.751984126984127,-59.09626604587464,0.2341269841269841,0.7880952380952381
148,148,DXC,39.45,0.3445807770961146,0.9047619047619048,0.2433028679483139,0.9702380952380952,0.0268089536699635,0.7142857142857143,-0.0475615644616127,0.125,-56.72089529434293,0.2956349206349206,0.601984126984127
149,149,DXCM,430.43,0.1907106697280699,0.6051587301587302,0.0710144566921297,0.7321428571428571,0.1884093983820647,0.9900793650793652,0.0755909840571742,0.9722222222222224,-72.80566889271158,0.0337301587301587,0.6666666666666667
150,150,EA,138.48,-0.0533223954060706,0.0793650793650793,-0.0177330117747198,0.3154761904761904,-0.0318791946308725,0.2936507936507936,-0.0538398469527194,0.0932539682539682,-37.52585544996792,0.9484126984126984,0.346031746031746
151,151,EBAY,67.91,0.1471283783783782,0.4801587301587302,0.0992230495305923,0.8353174603174603,0.1392383828216741,0.9742063492063492,0.0116192462386414,0.7202380952380952,-65.73026182046027,0.1091269841269841,0.6238095238095238
152,152,ECL,207.48,-0.0092636806417725,0.125,-0.0734604563926227,0.0753968253968253,-0.0405549132947977,0.2261904761904762,-0.0328625367081527,0.251984126984127,-38.47932902019662,0.9404761904761904,0.3238095238095238
153,153,ED,73.87,0.0506329113924051,0.2638888888888889,-0.0571793235481811,0.1408730158730158,-0.038651743883394,0.2341269841269841,-0.0432586452532054,0.1527777777777778,-35.745542698133086,0.9722222222222224,0.3527777777777778
154,154,EFX,239.01,0.3243018617021276,0.869047619047619,0.241030167713796,0.9682539682539684,0.0144521550900872,0.6448412698412699,0.0348993288590604,0.8551587301587301,-60.590384325038364,0.1984126984126984,0.7071428571428571
155,155,EIX,57.0,-0.0348797832712496,0.0952380952380952,-0.0675609357107803,0.0892857142857142,0.0281385281385281,0.7182539682539683,-0.0169023801310796,0.4087301587301587,-50.66829379172136,0.5297619047619048,0.3682539682539683
156,156,EL,315.95,0.2879096690037502,0.8154761904761905,0.0197198554092435,0.5257936507936508,0.0403701142612532,0.7678571428571429,0.0524299656906832,0.9325396825396826,-67.22748973220361,0.0892857142857142,0.6261904761904762
157,157,EMN,116.75,0.1296565070149976,0.4464285714285714,0.0209881941407958,0.5317460317460317,-0.0666719961627628,0.0972222222222222,-0.0682362330407023,0.0416666666666666,-39.36225622937474,0.9186507936507936,0.4071428571428571
158,158,EMR,95.99,0.1724685476975692,0.5496031746031746,0.0417842413718254,0.6369047619047619,0.0056574122577264,0.5932539682539683,-0.0108202802967849,0.4781746031746031,-52.05553193863902,0.4662698412698413,0.5448412698412698
159,159,EOG,87.65,0.6389304412864625,0.992063492063492,0.2708423952443092,0.9781746031746033,0.090716774514684,0.9265873015873016,0.0258661048689139,0.8035714285714286,-61.13588643590532,0.1904761904761904,0.7781746031746032
160,160,EQIX,782.59,0.0642994111327196,0.2896825396825397,0.0778437340752268,0.7638888888888888,0.0629405772495756,0.873015873015873,-0.0406144265189035,0.1726190476190476,-50.03705156533803,0.5575396825396826,0.5313492063492063
161,161,EQR,78.57,0.2545106179147371,0.748015873015873,0.0495591771306437,0.6666666666666667,0.0238467552775605,0.6984126984126984,-0.0269969040247678,0.3055555555555556,-53.00294336447682,0.4305555555555556,0.5698412698412698
162,162,ES,80.26,-0.1067334446299386,0.0317460317460317,-0.1034405719392313,0.0337301587301587,-0.0112110385610446,0.4603174603174603,-0.0306763285024153,0.2738095238095238,-43.37973655094003,0.8194444444444444,0.3238095238095237
163,163,ESS,307.61,0.2611360514933482,0.7638888888888888,0.0360378565895388,0.6071428571428572,0.0548497162354474,0.8432539682539683,-0.0196322146795422,0.375,-55.3139351221994,0.3432539682539682,0.5865079365079365
165,165,ETN,146.69,0.2149246314394567,0.6686507936507937,0.0365319389485584,0.6130952380952381,0.013752591568763,0.6369047619047619,0.0004091932073927,0.6031746031746031,-55.07964721828804,0.3571428571428571,0.5757936507936507
166,166,ETR,101.59,0.073096017745854,0.3095238095238095,-0.0563812000743079,0.1448412698412698,-0.0309996184662342,0.2996031746031746,-0.0674683311914815,0.0456349206349206,-36.07955190870031,0.9662698412698412,0.3531746031746032
168,168,EW,103.56,0.1966720591633926,0.6130952380952381,0.087244094488189,0.7976190476190476,0.0976152623211447,0.9365079365079364,0.0357035703570357,0.8591269841269842,-69.78939379530297,0.0575396825396825,0.6527777777777778
169,169,EXC,44.64,0.0417736289381563,0.2341269841269841,-0.0221462837615825,0.3035714285714286,0.0011213276519398,0.5496031746031746,-0.0483905350671497,0.117063492063492,-43.52288801222149,0.8115079365079364,0.4031746031746032
170,170,EXPD,125.75,0.3322385845958258,0.880952380952381,0.1413142131058267,0.9087301587301588,0.0049548469591625,0.5813492063492063,0.0007162183670221,0.6111111111111112,-59.838027895641815,0.2123015873015873,0.638888888888889
171,171,EXPE,170.99,0.3002053075811727,0.8432539682539683,-0.0299540477676292,0.2599206349206349,-0.019384068360383,0.3849206349206349,-0.0116756256863764,0.4583333333333333,-51.62472027679702,0.4841269841269841,0.4861111111111111
172,172,EXR,166.2,0.4207556847324327,0.9563492063492064,0.1350908345854391,0.9007936507936508,0.1271617497456765,0.9662698412698412,0.0423330197554092,0.8888888888888888,-75.5751966592526,0.0178571428571428,0.746031746031746
173,173,F,15.2,0.3583556747095621,0.9226190476190476,0.2958226768968456,0.9861111111111112,0.0211622438696674,0.6805555555555556,-0.0052356020942408,0.5575396825396826,-59.79047242461884,0.2162698412698412,0.6726190476190477
174,174,FANG,96.3,0.615229788661523,0.9861111111111112,0.2795641775179377,0.98015873015873,0.2134576612903225,0.994047619047619,0.1034719834994843,0.9861111111111112,-69.40636005630054,0.0634920634920634,0.801984126984127
175,175,FAST,51.79,0.0880252100840335,0.3392857142857143,-0.0049951969260326,0.3809523809523809,-0.0187571049640015,0.3968253968253968,-0.0133358734997142,0.4384920634920635,-48.16870966283936,0.6507936507936507,0.4412698412698412
176,176,FB,341.37,0.2104460676547763,0.6626984126984127,0.1326144658261447,0.8968253968253969,0.0258745041471331,0.7043650793650794,0.0305198333635211,0.8353174603174603,-61.43111033473371,0.1845238095238095,0.6567460317460317
177,177,FBHS,97.36,0.1097686082297959,0.3888888888888888,-0.0455837662974218,0.1964285714285714,-0.0729384879070653,0.0753968253968253,-0.0129764801297648,0.4444444444444444,-39.89857471708463,0.9027777777777776,0.4015873015873015
178,178,FCX,37.24,0.3787486116253239,0.9384920634920636,0.0373259052924792,0.6170634920634921,-0.1253082795067528,0.0099206349206349,-0.0883720930232558,0.0158730158730158,-42.45103661258078,0.8492063492063493,0.4861111111111111
179,179,FDX,292.74,0.1727425687044307,0.5515873015873016,0.0519998562547167,0.6726190476190476,-0.071874702767826,0.0773809523809523,-0.0112807349365035,0.4662698412698413,-45.3144291737364,0.7400793650793651,0.5015873015873016
180,180,FE,37.68,0.1800814281240213,0.5773809523809524,0.0239130434782609,0.5555555555555556,-0.0055423594615993,0.498015873015873,-0.0281145215372711,0.2976190476190476,-49.14970495418743,0.6091269841269841,0.5075396825396825
181,181,FFIV,189.77,-0.0890894254308069,0.0416666666666666,-0.0943063045864553,0.0476190476190476,0.0127818545697131,0.6329365079365079,-0.0149493900856475,0.4305555555555556,-54.01564979175681,0.3908730158730158,0.3087301587301587
182,182,FIS,146.97,0.1468591494342566,0.4781746031746031,-0.036135886673662,0.2281746031746031,-0.0193501034229666,0.3869047619047619,0.0090628218331616,0.6884920634920636,-51.04712380691814,0.5198412698412698,0.4603174603174603
183,183,FISV,108.99,0.0261745598342905,0.1865079365079365,-0.1266826923076923,0.0119047619047619,-0.0586863583365721,0.1289682539682539,-0.0108005082592123,0.4801587301587302,-41.217092010621954,0.8869047619047619,0.3388888888888889
184,184,FITB,39.51,0.3285137861466039,0.878968253968254,0.0575481798715203,0.7003968253968255,-0.0646306818181819,0.1011904761904761,-0.0261276805521321,0.3115079365079365,-47.66060975799265,0.6726190476190476,0.5329365079365079
186,186,FLS,41.18,0.1153846153846153,0.4027777777777778,0.025653798256538,0.5615079365079365,-0.033786954481464,0.2777777777777778,-0.0416569699790551,0.1706349206349206,-45.95766624793094,0.7222222222222223,0.426984126984127
187,187,FLT,262.38,0.0047868877570558,0.1408730158730158,-0.0887051958877466,0.0515873015873015,-0.0437001129861136,0.1884920634920635,-0.0354740285997867,0.2182539682539682,-41.20933488555382,0.8888888888888888,0.2976190476190476
188,188,FMC,112.01,0.0156873413130214,0.1587301587301587,-0.0245580423234345,0.2916666666666667,-0.0363902271163109,0.246031746031746,-0.0618142222966747,0.0575396825396825,-36.478170190954906,0.9642857142857144,0.3436507936507936
190,190,FOXA,38.36,0.0981963927855711,0.3531746031746031,-0.0062176165803109,0.375,0.011070110701107,0.623015873015873,0.0116033755274261,0.7182539682539683,-58.56444563882465,0.2559523809523809,0.4650793650793651
192,192,FRT,119.27,0.3435845443280387,0.9007936507936508,0.0911170066782544,0.8134920634920636,0.0560474588276961,0.8472222222222223,-0.0350323624595469,0.2261904761904762,-53.94730379263618,0.3928571428571428,0.6361111111111112
193,193,FTI,9.525,-0.108980355472404,0.0297619047619047,0.3284518828451883,0.992063492063492,0.0979827089337175,0.9384920634920636,-0.0587944664031619,0.0694444444444444,-54.30557644237725,0.378968253968254,0.4817460317460317
194,194,FTNT,242.04,0.6166176863478493,0.988095238095238,0.1988706721481995,0.9484126984126984,0.1183292519521322,0.9603174603174603,0.0572202323752948,0.9424603174603174,-72.99399772080477,0.0297619047619047,0.7738095238095238
195,195,FTV,69.93,0.0437313432835821,0.242063492063492,-0.0538492761466647,0.1527777777777778,-0.0326462857933324,0.2896825396825397,-0.0215475024485797,0.3531746031746031,-44.95382644761288,0.757936507936508,0.3591269841269841
196,196,GD,189.84,0.2636623843440059,0.7738095238095238,0.0214689265536723,0.5337301587301587,-0.0046662821789964,0.5099206349206349,-0.0085648631710882,0.5119047619047619,-50.63627820452744,0.5337301587301587,0.5726190476190476
197,197,GE,13.1557,0.1673203194321206,0.5297619047619048,-0.0152919161676646,0.3273809523809524,-0.0832264808362369,0.0535714285714285,-0.0390284879474068,0.1865079365079365,-45.3358498798673,0.7380952380952381,0.3670634920634921
198,198,GILD,67.89,0.0179937022042285,0.1626984126984126,0.016469531366971,0.5059523809523809,0.030431813007513,0.7261904761904762,-0.0129398080837452,0.4484126984126984,-54.33385370032299,0.375,0.4436507936507936
199,199,GIS,59.61,0.0081177067478436,0.1488095238095238,-0.0503425203122511,0.1666666666666666,-0.0427171992933997,0.2023809523809523,-0.0466975851591236,0.1289682539682539,-35.025543658887,0.98015873015873,0.3253968253968254
