,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
225,HPQ,29.7,0.2063363119415109,0.6468253968253969,-0.1238938053097345,0.013888888888888888,-0.07447803053910888,0.07142857142857144,-0.012304622547389458,0.45634920634920634,-44.0779314482778,0.7936507936507937,0.39642857142857146
226,HRB,24.02,0.30260303687635565,0.8452380952380952,0.08149482215218364,0.7757936507936507,-0.02949494949494951,0.30952380952380953,-0.0825057295645531,0.01984126984126984,-45.99068692337515,0.7202380952380952,0.5341269841269841
227,HRL,47.76,-0.015663643858202906,0.11904761904761905,0.009725158562367883,0.47817460317460314,-0.0171828377405083,0.4087301587301587,-0.02070945253229455,0.36111111111111116,-46.83266882397137,0.6924603174603174,0.4119047619047619
228,HSIC,75.0,0.08554059921841072,0.33333333333333337,0.037057522123893905,0.6150793650793651,-0.018581523161476075,0.3988095238095238,-0.049429657794676875,0.11507936507936507,-43.24049508741633,0.8253968253968255,0.4575396825396826
229,HST,17.56,0.29977794226498883,0.8412698412698413,0.012687427912341342,0.4880952380952381,0.02630040911747512,0.7063492063492063,-0.02008928571428588,0.3670634920634921,-50.23307906533096,0.5436507936507937,0.5892857142857143
230,HSY,175.06,0.1712049240650298,0.5416666666666666,0.074383208543022,0.744047619047619,0.009107678118515174,0.6170634920634921,0.0014874141876429685,0.621031746031746,-58.96498799659793,0.24206349206349206,0.5531746031746032
231,HUM,441.74,0.11505452342487879,0.3988095238095238,-0.006097423782202676,0.376984126984127,0.005279686859951739,0.5892857142857143,0.053794222190414874,0.9365079365079364,-58.45521703397631,0.2599206349206349,0.5123015873015873
232,HWM,34.84,0.3930427828868453,0.9444444444444444,0.09113686188537437,0.8154761904761905,-0.018867924528301737,0.3948412698412698,-0.014984450098953748,0.42857142857142855,-55.352032027615756,0.3412698412698413,0.584920634920635
233,IBM,146.84,0.19888961463096014,0.6150793650793651,0.02227791701475924,0.5396825396825397,0.02149565217391307,0.6845238095238095,-0.02947785855915405,0.2837301587301587,-52.66199738327144,0.44246031746031744,0.513095238095238
234,ICE,119.32,0.05920994229915657,0.2837301587301587,-0.0018403881545927142,0.40476190476190477,0.06511939299263546,0.876984126984127,0.059021922428330445,0.9484126984126984,-70.25098765485036,0.05555555555555555,0.5138888888888888
235,IDXX,621.01,0.2978807891656913,0.8373015873015873,0.14821114911713038,0.9126984126984127,0.1204207373729173,0.9623015873015873,0.06253635834787659,0.9583333333333333,-80.30834792598002,0.005952380952380952,0.7353174603174603
236,IEX,219.82,0.13643178410794596,0.45833333333333337,-0.02184844035064298,0.3055555555555556,-0.00950750236561084,0.4742063492063492,-0.0024052643521670124,0.5793650793650794,-50.30383259592001,0.5416666666666666,0.4718253968253968
237,IFF,148.97,0.30928106872912636,0.8551587301587301,0.03552064507159728,0.6011904761904762,0.04298816775187276,0.7837301587301587,0.008120728158624812,0.6765873015873016,-62.82828386224803,0.1527777777777778,0.6138888888888889
238,ILMN,474.94,0.12908900722708258,0.44246031746031744,0.17883293206582446,0.9404761904761905,0.1606549364613881,0.9801587301587301,0.048062494483184684,0.9166666666666667,-78.27059329388186,0.00992063492063492,0.6579365079365079
239,INCY,86.82,-0.1273494823600362,0.023809523809523808,0.024545669105499154,0.5575396825396826,0.04969169387014871,0.8253968253968255,0.05147147874530702,0.9246031746031745,-63.11907007978249,0.1488095238095238,0.49603174603174605
240,INFO,113.64,0.28566579929856317,0.8095238095238095,0.08033082992679916,0.7738095238095238,0.07516911869057201,0.9047619047619048,0.04429332843227355,0.8948412698412699,-66.83937725233187,0.09722222222222221,0.696031746031746
241,INTC,55.91,0.012495472654835164,0.15476190476190477,-0.12174049638705624,0.01785714285714286,-0.032866286109669705,0.28571428571428575,-0.03353500432152126,0.24404761904761904,-43.03744276054029,0.8333333333333333,0.30714285714285716
242,INTU,486.5,0.29802561366061897,0.8392857142857143,0.18969016702125055,0.9444444444444444,0.12521972430382086,0.9642857142857143,0.030174695606140816,0.8313492063492063,-75.03867867007318,0.021825396825396824,0.7202380952380952
243,IP,60.67,0.17463697967086164,0.5555555555555556,0.06569471280519941,0.7202380952380952,-0.04928308391444012,0.15079365079365079,-0.046668761785040834,0.13095238095238096,-44.35292869381003,0.7797619047619048,0.46746031746031746
244,IPG,32.7,0.29710432368107903,0.8353174603174603,0.06584093872229475,0.7222222222222223,-0.019196160767846446,0.39087301587301587,-0.043020193151887584,0.15674603174603174,-49.48696367883639,0.5873015873015873,0.5384920634920636
